url,title
https://docs.google.com/presentation/d/e/2PACX-1vRYA9npW0Xg_c6_SWg2jAU7L2ti83-GY1VYKTzM1U5AgsW-0BC3xbwi__gsrsZ50Md0ja2HyadNzEPn/pub?start=false&loop=false&delayms=3000&slide=id.gf07f9a5896_6_45,autoCOREctor - MiriadaX (Moodle version) - Presentaciones de Google_1
https://docs.google.com/presentation/d/e/2PACX-1vRYA9npW0Xg_c6_SWg2jAU7L2ti83-GY1VYKTzM1U5AgsW-0BC3xbwi__gsrsZ50Md0ja2HyadNzEPn/pub?start=false&loop=false&delayms=3000&slide=id.gf07f9a5896_6_51,autoCOREctor - MiriadaX (Moodle version) - Presentaciones de Google_1
https://docs.google.com/spreadsheets/u/0/d/1EYtKD9SrB0QX8O4TzTUO7aPdShaNWcGcvrESLTmdqE4/htmlview,Schedule - Smartcon Hacker House 2023 (Public) - Google Drive
https://docs.moonbeam.network/builders/get-started/quick-start/,Quickly Get Started | Moonbeam Docs_1
https://docs.moonbeam.network/learn/platform/,Smart Contract Platform | Moonbeam Docs_1
https://docs.oracle.com/javase/8/docs/,Java Platform Standard Edition 8 Documentation_1
https://docs.portainer.io/v/ce-2.11/start/install/agent/docker/wsl,Install Portainer Agent with Docker on WSL / Docker Desktop - Portainer Documentation_1
https://docs.portainer.io/v/ce-2.11/start/install/server/docker/wsl,Install Portainer with Docker on WSL / Docker Desktop - Portainer Documentation_1
https://docs.rubixml.com/2.0/,Welcome - Rubix ML_1
https://docs.soliditylang.org/en/latest/internals/layout_in_storage.html,Layout of State Variables in Storage — Solidity 0.8.22 documentation_1
https://docs.soliditylang.org/en/v0.4.24/contracts.html,Contracts — Solidity 0.4.24 documentation_1
https://docs.soliditylang.org/en/v0.8.21/resources.html,Resources — Solidity 0.8.21 documentation_1
https://dotadostube.com/,DotadosTube – Aqui só tem homem dotado!!!
https://drive.google.com/drive/folders/1c8rdOTaXTpQx_BlBeYbjiJGso66U6xjM,CursoM Qid - Google Drive_1
https://edutin.com/curso-de-python-4276,Curso de Python [Gratis y Certificado]_1
https://efxto.com/escuela,Escuela de Forex de eFXto ✏ Conceptos de Forex para principiantes_1
https://efxto.com/noticias/introduccion-a-las-velas-japonesas,Introducción a las velas japonesas_1
https://efxto.com/noticias/patrones-de-velas-japonesas-de-cambio-alcista,Patrones alcistas de velas japonesas • Mejora ahora tu trading_1
https://ejs.co/,EJS -- Embedded JavaScript templates_1
https://eleanarey.github.io/solidity-en-espa%C3%B1ol/index.html,Solidity 0.4.17 Documentacion en Español_1
https://elementor.com/pro/?utm_source=wp-plugins&utm_campaign=gopro&utm_medium=wp-dash,Elementor Pro Plans: Find The Right Plan For You_1
https://emn178.github.io/online-tools/sha256,SHA256 Online_1
https://empowertic.com/2024/10/30/5-herramientas-con-ia-para-disenar-un-portafolio-online/,5 Herramientas con IA para diseñar un portafolio online - empowerTIC_1
https://errorsfixing.com/,ErrorsFixing - get it fixed!_1
https://es.adminsub.net/tcp-udp-port-finder/3000,Descubridor de puertos TCP UDP online - adminsub.net_1
https://es.beincrypto.com/aprende/vechain-vet/,¿Qué es VeChain (VET)? Una guía para principiantes_1
https://es.cointelegraph.com/explained/digital-identity-on-blockchain-how-does-it-work,Identidad Digital sobre blockchain ¿Cómo funciona?_1
https://es.cointelegraph.com/explained/what-is-an-erc-1155-token-and-what-is-its-future,¿Qué es un token ERC-1155 y cuál es su futuro?_1
https://es.javascript.info/,El Tutorial de JavaScript Moderno_1
https://es.py4e.com/materials,Curso EDX_PY4E-ES - Python para todos_1
https://es.quora.com/C%C3%B3mo-desinstalar-completamente-Node-js-y-reinstalar-la-%C3%BAltima-versi%C3%B3n-de-Node-js,¿Cómo desinstalar completamente Node.js y reinstalar la última versión de Node.js? - Quora_1
https://es.reactjs.org/docs/getting-started.html,Empezando – React_1
https://es.reactjs.org/docs/test-utils.html,Utilidades para pruebas – React_1
https://es.stackoverflow.com/,Stack Overflow en español_1
https://es.wordpress.org/themes/perfect-portfolio/,Perfect Portfolio | Tema de WordPress | es.WordPress.org_1
https://es.xhamster.com/search/straight+marine+jacks+off?orientations=gay&page=4,"Los vídeos con contenido destacado de porno straight marine jacks off Gay, #4 ! xHamster"
https://es6console.com/,ES6 Console - try JavaScript compilers_1
https://ethereum.org/es/,****** Inicio | ethereum.org_1
https://ethereum.org/es/developers/docs/intro-to-ether/,Intro to ether | ethereum.org_1
https://ethereum.org/es/developers/learning-tools/,Herramientas de aprendizaje para desarrolladores | ethereum.org_1
https://ethereum.org/es/developers/tutorials/,Tutoriales de desarrollo de Ethereum | ethereum.org_1
https://ethereum.org/it/developers/,Risorse per sviluppatori Ethereum | ethereum.org_1
https://ethereum.org/it/developers/docs/evm/,Macchina virtuale Ethereum (EVM) | ethereum.org_1
https://etherspot.io/,Etherspot - Account Abstraction SDK_1
https://ewebik.com/,EWebik | Diseño de páginas web profesionales en México 2022_1
https://excalidraw.com/,Excalidraw draw for explain_1
https://exercism.org/,Exercism_1
https://expressjs.com/en/4x/api.html,Express 4.x - API Reference_1
https://ezgif.com/video-to-png?err=expired,Video to PNG image sequence converter_1
https://facialix.com/,Facialix -_1
https://facialix.com/conviertete-en-un-experto-en-node-js-en-solo-26-videos-con-el-curso-gratis-de-microsoft/,¡Conviértete en un experto en Node.js en solo 26 videos con el curso GRATIS de Microsoft! - Facialix_1
https://fakestoreapi.com/docs,Fake Store API_1
https://faucet.dimensions.network/,Ropsten Ethereum (rETH) Faucet_1
https://faucet.rinkeby.io/,Rinkeby: Authenticated Faucet_1
https://faucetcollector.com/userarea,Faucet Collector - Faucet Bot_1
https://faucets.chain.link/,Get Testnet LINK Tokens | Chainlink Faucets_1
https://faucets.chain.link/mumbai,Get Mumbai Testnet LINK Tokens | Chainlink Faucets_1
https://fccs.faucetcollector.com/?apikey=Z8LRqJAIg8tC3tPaYctEOSIc2xnLUYaW,FCCS Worker_1
https://filamentphp.com/,"Filament - Accelerated Laravel development framework: admin panel, form builder, table builder and more_1"
https://flexboxfroggy.com/,Flexbox Froggy - Un juego para aprender CSS flexbox_1
https://flukeout.github.io/,CSS Diner - Where we feast on CSS Selectors!_1
https://flutter.dev/,Flutter - Build apps for any screen_1
https://fontawesome.com/,Font Awesome_1
https://fontawesome.com/icons/categories/gaming,Gaming Icons | Font Awesome_1
https://fontawesome.com/kits/ad0f8e5309/setup?welcome=yes,Set Up Your Account | Font Awesome_1
https://fonts.google.com/,Browse Fonts - Google Fonts_1
https://form.typeform.com/to/hVHGJ3XS?utm_source=xxxxx&utm_medium=xxxxx&utm_campaign=xxxxx&utm_term=xxxxx&utm_content=xxxxx&typeform-source=qrcode-button,Chainlink Labs Recruiting - ETHDenver 2023 #BUIDL
https://formacio.cepibase.com/acceso.php,Formació CEPI-BASE_1
https://formatperformar.gencat.cat/,Forma't per formar_1
https://formatperformar.gencat.cat/login/index.php,Forma't per formar: Inicia sessió en aquest lloc_1
https://formatperformar.gencat.cat/my/,Área personal_1
https://foroayuda.es/,Foro Ayuda - Respuestas a preguntas comunes sobre programacion y tecnología_1
https://fp.gencat.cat/ca/acreditacio/em-vull-acreditar/index.html,Quiero acreditarme. Agencia Pública de Formación y Cualificación Profesionales de Cataluña_1
https://fp.gencat.cat/ca/acreditacio/em-vull-acreditar/inscripcio/a-quina-qualificacio-professional-mhe-dinscriure/cercador-de-qualificacions-professionals/,Cercador de qualificacions professionals. Agència Pública de Formació i Qualificació Professionals de Catalunya_1
https://free-for.dev/,Free for Developers - herramientas_1
https://freefrontend.com/,FreeFrontend_1
https://freefrontend.com/,Free Frontend_2
https://freefrontend.com/css-cards/,130 CSS Cards_1
https://front.id/es/articles/css-animaciones-con-keyframes,CSS: Animaciones con @keyframes | Front.id_1
https://functions.chain.link/fuji/3308,Functions | Chainlink_1
https://functions.chain.link/playground,Functions | Chainlink_1
https://fundacion.atresmedia.com/Mentes-AMI/,Mentes AMI | FUNDACION ATRESMEDIA_1
https://geekflare.com/es/mongodb-queries-examples/,48 comandos y consultas de MongoDB para conocer como desarrollador y administrador de bases de datos_1
https://geekflare.com/es/run-commands-inside-docker/,¿Cómo ejecutar comandos dentro de Docker Container?_1
https://gemini.google.com/app?hl=es-ES,Google Gemini_1
https://gestio.conforcat.extranet.gencat.cat/Account/LogOn,CONFORCAT_1
https://get.foundation/,The most advanced responsive front-end framework in the world. | Foundation_1
https://getbootstrap.com/docs/5.0/components/list-group/,List group · Bootstrap v5.0_1
https://getbootstrap.com/docs/5.3/getting-started/introduction/,Get started with Bootstrap · Bootstrap v5.3_1
https://getcomposer.org/,Composer_1
https://getform.io/,Powerful form backend | Getform.io - Easy form endpoint_1
https://geth.ethereum.org/,Go Ethereum_1
https://gettranny.com/video/221599/his-girlfriend-has-a-bulge-in-her-pants-p1/?campaign=10114,Tranny His Girlfriend Has A Bulge In Her Pants P1 Porn Video - Free on GetTranny.com
https://gia.oficinadetreball.gencat.cat/zia/areaPersonal/AccioAlumneLlistatAC.do,Servei d'Ocupació de Catalunya_1
https://gia.oficinadetreball.gencat.cat/zia/areaPersonal/LogOutAC.do,Servei d'Ocupació de Catalunya_1
https://gist.github.com/fedelebron/fe2dfd8634f3b271e6e6b0f25a1ae827,Dog Classifier - Colab Edition · GitHub_1
https://gist.github.com/GoodnessEzeokafor/e3a2665bb482addbb603269428424967,Installing Ganache on ubuntu · GitHub_1
https://git-scm.com/docs/git,Git - git Documentation_1
https://github-com.translate.goog/Bowfish/truffle-install-as-normal-user/blob/master/README.md?_x_tr_sl=auto&_x_tr_tl=es&_x_tr_hl=es,truffle-install-as-normal-user/README.md at master · Bowfish/truffle-install-as-normal-user · GitHub_1
https://github.blog/2022-03-29-github-copilot-now-available-for-visual-studio-2022/,GitHub Copilot now available for Visual Studio 2022 | The GitHub Blog_1
https://github.blog/2023-03-06-how-to-automate-your-dev-environment-with-dev-containers-and-github-codespaces/,How to automate your dev environment with dev containers and GitHub Codespaces | The GitHub Blog_1
https://github.com/adonismendozaperez/33-js-conceptos,adonismendozaperez/33-js-conceptos: 📜 33 Conceptos que todo desarrollador de JavaScript debería saber._1
https://github.com/apptension/developer-handbook/blob/master/README.md,developer-handbook/README.md at master · apptension/developer-handbook_1
https://github.com/arynyestos/BlockChangeHackathon/blob/develop/package.json,BlockChangeHackathon/package.json at develop · arynyestos/BlockChangeHackathon_1
https://github.com/Asabeneh?tab=repositories,Asabeneh (Asabeneh) / Repositories_1
https://github.com/Asabeneh/30-Days-Of-React,"Asabeneh/30-Days-Of-React: 30 Days of React challenge is a step by step guide to learn React in 30 days. It requires HTML, CSS, and JavaScript knowledge. You should be comfortable with JavaScript before you start to React. If you are not comfortable with JavaScript check out 30DaysOfJavaScript. This is a continuation of 30 Days Of JS. This challenge may take more than 100 days, follow your own pace._1"
https://github.com/bampakoa/angular-workshop,bampakoa/angular-workshop: Demo application of Angular workshop for beginners_1
https://github.com/basujindal/stable-diffusion/blob/main/README.md,stable-diffusion/README.md at main · basujindal/stable-diffusion · GitHub_1
https://github.com/bradtraversy/50projects50days/blob/master/expanding-cards/style.css,50projects50days/style.css at master · bradtraversy/50projects50days · GitHub_1
https://github.com/CompVis/stable-diffusion/blob/main/README.md,stable-diffusion/README.md at main · CompVis/stable-diffusion · GitHub_1
https://github.com/coreybutler/node-windows/blob/master/README.md,node-windows/README.md at master · coreybutler/node-windows_1
https://github.com/csev/py4e/blob/master/TRANSLATION.md,py4e/TRANSLATION.md at master · csev/py4e_1
https://github.com/Cyfrin/foundry-full-course-f23/blob/main/README.md,foundry-full-course-f23/README.md at main · Cyfrin/foundry-full-course-f23_1
https://github.com/dev-today,Dev Today_1
https://github.com/dev-today/fabric-deploy,dev-today/fabric-deploy_1
https://github.com/dev-today/fabric-fullstack,dev-today/fabric-fullstack_1
https://github.com/distribution/distribution,"distribución/distribución: el conjunto de herramientas para empacar, enviar, almacenar y entregar contenido de contenedores_1"
https://github.com/docker/for-win/issues/13403,Issue Diagnostic ID BDECA0F8-D498-4741-A3AB-38E8F1FBA67C/20230415145049 · Issue #13403 · docker/for-win_1
https://github.com/EbookFoundation/free-programming-books,EbookFoundation/free-programming-books: Freely available programming books_1
https://github.com/fazt/next-simple-portfolio/tree/main/src,next-simple-portfolio/src at main · fazt/next-simple-portfolio_1
https://github.com/fazt/nodejs-notes-app/blob/master/README.md,nodejs-notes-app/README.md at master · fazt/nodejs-notes-app_1
https://github.com/fazt/nodejs-notes-app/blob/master/src/app.js,nodejs-notes-app/src/app.js at master · fazt/nodejs-notes-app_1
https://github.com/fazt/nodejs-notes-app/blob/master/src/index.js,nodejs-notes-app/src/index.js at master · fazt/nodejs-notes-app_1
https://github.com/ging-moocs,GING_1
https://github.com/hackingsub/cursodia1,GitHub - hackingsub/cursodia1_1
https://github.com/home-assistant/addons/blob/master/nginx_proxy/README.md,addons/README.md at master · home-assistant/addons · GitHub_1
https://github.com/home-assistant/addons/tree/master/nginx_proxy,addons/nginx_proxy at master · home-assistant/addons · GitHub_1
https://github.com/hyperledger/bevel-operator-fabric,hyperledger/bevel-operator-fabric: Hyperledger Fabric Kubernetes operator - Hyperledger Fabric operator for Kubernetes (v2.3+)_1
https://github.com/hyperledger/bevel-operator-fabric/blob/main/README.md,bevel-operator-fabric/README.md at main · hyperledger/bevel-operator-fabric_1
https://github.com/implydata/express-serve-static-core/blob/master/express-serve-static-core.d.ts,express-serve-static-core/express-serve-static-core.d.ts at master · implydata/express-serve-static-core_1
https://github.com/inigoserrano/dockerSencillo,inigoserrano/dockerSencillo: Ejemplos del curso Docker sencillo para programadores_1
https://github.com/ironhack-labs/lab-javascript-vikings,ironhack-labs/lab-javascript-vikings: A JavaScript exercise to practice Object Oriented Programming_1
https://github.com/josejuansanchez/lamp-docker/blob/main/apache/Dockerfile,lamp-docker/apache/Dockerfile at main · josejuansanchez/lamp-docker_1
https://github.com/Jviejo?tab=repositories,Jviejo (José Viejo HUerta) / Repositories · GitHub_1
https://github.com/kikkobcn/Alianza,kikkobcn/Alianza: Allianz --Chainlink constellation hackathon -- Dream Team_1
https://github.com/M4tiass/tokensniffer,M4tiass/tokensniffer: script para capturar tokens do site - tokensniffer.com_1
https://github.com/MoonHighway/learning-react,"MoonHighway/learning-react: The code samples for Learning React by Alex Banks and Eve Porcello, published by O'Reilly Media_1"
https://github.com/nghuuton/types-react-table/blob/0a28c073ca3ea37d8c7969f4b332ed5c46c55e0d/types/minio/index.d.ts,types-react-table/index.d.ts at 0a28c073ca3ea37d8c7969f4b332ed5c46c55e0d · nghuuton/types-react-table_1
https://github.com/nodejs/node-gyp,GitHub - nodejs/node-gyp: Node.js native addon build tool_1
https://github.com/orgs/ging-moocs/repositories,GING_1
https://github.com/qbittorrent/qBittorrent/issues/16923,"apt ppa broken for Ubuntu 22.04 LTS ""jammy"" · Issue #16923 · qbittorrent/qBittorrent_1"
https://github.com/richardgirges,richardgirges (Richard Girges) · GitHub_1
https://github.com/RobertFRCoding/GNX/blob/master/src/config/contracts.ts,GNX/contracts.ts at master · RobertFRCoding/GNX_1
https://github.com/search?q=angular+practice&type=Repositories,Search · angular practice_1
https://github.com/settings/copilot?editor=copilot_1.30.6167,Copilot_1
https://github.com/siddharta1337/Angular-4-Esencial,siddharta1337/Angular-4-Esencial_1
https://github.com/solangegueiros/chainlink-bootcamp-2024,solangegueiros/chainlink-bootcamp-2024: exercises chainlink bootcamp 2024_1
https://github.com/solangegueiros/register-learn-solidity,solangegueiros/register-learn-solidity: Smart contracts to learn Solidity fundamentals_1
https://github.com/srikanthpragada/ANGULAR_FOR_BEGINNERS,srikanthpragada/ANGULAR_FOR_BEGINNERS: Code of Angular 2-MAR-2021 batch_1
https://github.com/TatjanaZinko/angular-for-beginners,TatjanaZinko/angular-for-beginners: Angular University_1
https://github.com/TheLastBen/fast-stable-diffusion,"GitHub - TheLastBen/fast-stable-diffusion: fast-stable-diffusion, +25-50% speed increase + memory efficient + DreamBooth_1"
https://github.com/vastevenson/php-docker-full-stack/blob/main/docker-compose.yml,php-docker-full-stack/docker-compose.yml at main · vastevenson/php-docker-full-stack_1
https://gitmind.com/,"GitMind - AI diagramas de flujo, mapas de conceptos y gráficos de ideas_1"
https://go.chain.link/masterclasses/ccip-module-1,Module #1: Cross-Chain Mastery With Chainlink CCIP | Chainlink_1
https://go.chain.link/masterclasses/javascript-web3,Web3 Masterclass for JavaScript Developers: Build a Decentralized News Aggregator | Chainlink | Chainlink_1
https://go.dev/tour/welcome/1,A Tour of Go_1
https://goalkicker.com/Angular2Book/,Free Angular 2+ Book_1
https://goalkicker.com/JavaScriptBook/,Free JavaScript Programming Book_1
https://goalkicker.com/NodeJSBook/,Free Node.js Book_1
https://goalkicker.com/ReactJSBook/,Free React JS Book_1
https://goalkicker.com/TypeScriptBook2/,Free TypeScript Book_1
https://goodbrief.io/,******  Get Unique Design Briefs - Creative Brief Generator | Good Brief_1
https://goonlinetools.com/html-viewer/?promo=true,Online HTML Viewer - Preview and Share HTML File_1
https://gprm.itsvg.in/,GPRM : GitHub Profile ReadMe Maker_1
https://gptstore.ai/,Find the best GPTs of ChatGPT | GPT Store_1
https://graphql.org/,GraphQL | A query language for your API_1
https://grasshopper.app/,Learn to Code – Grasshopper_1
https://grupoakd.com/blog/que-es-el-incual-centro-base-de-todas-las-cualificaciones-profesionales,"¿Qué es el INCUAL? Es el instrumento técnico, dotado de capacidad e independencia de criterios, que apoya al Consejo General de Formación Profesional para alcanzar los objetivos del Sistema Nacional de Cualificaciones y Formación Profesional. | akd-cr.com_1"
https://gsap.com/demos/,Resources | GSAP Demos_1
https://gsap.com/demos/?tags=Draggable,Resources | GSAP Demos_1
https://guidacode.com/2017/jquery/precargar-imagenes-con-jquery/,Cómo precargar imágenes con jQuery - Guidacode_1
https://guru99.es/node-js-promise-generator-event/,Node.js Promise Tutorial - Guru99_1
https://guru99.es/node-js-tutorial/,Node.js Tutorial: Aprende en 3 días - Guru99_1
https://hackernoon.com/,"HackerNoon - read, write and learn about any technology_1"
https://hackernoon.com/es/5-ideas-de-proyecto-para-comenzar-con-blockchain-pasos-incluidos,5 ideas de proyectos para comenzar con Blockchain (Pasos incluidos) | HackerNoon_1
https://hardhat.org/tutorial/testing-contracts,5. Testing contracts | Ethereum development environment for professionals by Nomic Foundation_1
https://harness.io/learn/use-cases/kubernetes,Kubernetes Deployments_1
https://hclips.com/videos/jose-4-you-secret-clip-07-18-2015-from-cam4/?source=715745621&subid=tcbts,jose-4-you secret clip 07/18/2015 from cam4 | HClips - Homemade Porn Videos
https://hedera.com/learning/smart-contracts/web3-projects,How web3 Projects Are Interacting With Smart Contracts | Hedera_1
https://heropatterns.com/,Hero Patterns | Free repeatable SVG background patterns for your web projects_1
https://heynode.com/tutorial/readwrite-json-files-nodejs/,Read/Write JSON Files with Node.js | heynode.com_1
https://heyzine.com/admin,Heyzine revista desde canva_1
https://home.atlassian.com/,Atlassian Home_1
https://hostallazona.com/spanish/,Hostal La Zona. Presentación en español
https://hotexamples.com/es/,Ejemplos de código en PHP - HotExamples_1
https://htmlcheatsheet.com/,HTML Cheat Sheet 📃 - The best interactive cheat sheet_1
https://hub.docker.com/,Docker Hub- miles de imagenes para ser usadas_1
https://hub.docker.com/r/bitnami/postgresql,bitnami-repositorios de imagenes_1
https://hub.docker.com/r/ethereum/client-go/,ethereum/client-go - Docker Image | Docker Hub_1
https://hub.docker.com/r/nexdrew/rekcod,nexdrew/rekcod - Docker Image | Docker Hub_1
https://hub.docker.com/u/bitnami,bitnami's Profile | Contenedores descargables_1
https://hub.tcno.co/,*****Inicio | TroubleChute Hub_1
https://huggingface.co/settings/tokens,Hugging Face – The AI community building the future._1
https://hyperledger-fabric.readthedocs.io/en/latest/whatis.html,Introduction — hyperledger-fabricdocs main documentation_1
https://hyperledger-fabric.readthedocs.io/en/release-1.2/endorsement-policies.html,Endorsement policies — hyperledger-fabricdocs master documentation_1
https://hyperledger-fabric.readthedocs.io/es/latest/glossary.html,Glosario — documentación de hyperledger-fabricdocs - master_1
https://iconer.app/,32217 Free Icons | Iconer_1
https://iconos8.es/icon/set/bandera-de-japon/fluency,Iconos de Bandera de japon estilo Windows 11 Color para diseño gráfico e interfaces de usuario_1
https://iconos8.es/icon/Y76SzpmxslW4/european-union-circular-flag,Icono de European Union Circular Flag estilo Windows 11 Color_1
https://icons.getbootstrap.com/,Bootstrap Icons · Official open source SVG icon library for Bootstrap_1
https://icons8.com/icon/set/map/3d-plastilina--animated,Map animated icons in 3D Plastilina style for graphic & UI design_1
https://iconscout.com/icons/tailwind-css,"4 Tailwind Css Icons, Logos, Symbols - Free in SVG, PNG, GIF | IconScout_1"
https://imagehover.io/docs,Imagehover.css Documentation | imagehover.css_1
https://imagen.online-convert.com/es/convertir-a-exr,Convertir imagenes a HDR usando el formato EXR_1
https://incual.educacion.gob.es/bdc,El Catálogo (CNCP) - Web incual - Incual_1
https://incual.educacion.gob.es/informacion,El INCUAL - Web incual - Incual_1
https://incual.educacion.gob.es/instrumentos/nivel1/informatica,Nivel 1 - informatica y comunicaciones - Incual_1
https://incual.educacion.gob.es/las-cualificaciones,La Cualificación Profesional - Web incual - Incual_1
https://incual.educacion.gob.es/metodologia-de-elaboracion1,Metodología de elaboración - Web incual - Incual_1
https://incual.educacion.gob.es/objetivos,Objetivos y estructura del CNCP - Web incual - Incual_1
https://infograph.venngage.com/templates/recommended,Venngage | Templates infografias_1
https://informaticapinguela.eu/images/7/71/2_JSEstructurasFunciones.pdf,Funciones_1
https://infura.io/,Ethereum API | IPFS API & Gateway | ETH Nodes as a Service_1
https://ironsoftware.com/es/csharp/ocr/blog/ocr-tools/install-tesseract/,Instalación de Tesseract (Tutorial paso a paso con imágenes) | IronOCR_1
https://issuu.com/cmoralesm30/docs/manual_evaluacion_leonor_cienfuegos/s/10937759,Características de la Evaluación - Issuu_1
https://javadesde0.com/analizando-al-estructura-de-un-proyecto-de-reactjs/,Analizando al estructura de un proyecto de ReactJS - Java desde 0_1
https://javascript.info/,The Modern JavaScript Tutorial_1
https://jonmircha.com/javascript,JavaScript 🦊 jonmircha_1
https://jonmircha.com/reactividad-javascript,Reactividad en JavaScript 🦊 jonmircha_1
https://josetxu.com/flip-cards-o-tarjetas-giratorias-con-css3/,Flip Cards o Tarjetas Giratorias con CSS3 – Josetxu.com_1
https://jquery.com/,jQuery_1
"https://jsbin.com/?html,output",JS Bin - Collaborative JavaScript Debugging_1
"https://jsbin.com/?js,console,output",JS Bin - codigo en linea_1
https://jsdoc.app/,Use JSDoc: Index_1
https://jsisweird.com/,JS Is Weird_1
https://jsoncrack.com/,JSON Crack - Crack your data into pieces_1
https://jsonplaceholder.typicode.com/,JSONPlaceholder - Free Fake REST API_1
https://jupyter.org/try-jupyter/lab/,JupyterLite_1
https://jwt.io/introduction,JSON Web Token Introduction - jwt.io_1
https://k0sproject.io/,"k0s | Kubernetes distribution for bare-metal, on-prem, edge, IoT_1"
https://keep.google.com/u/0/,Google Keep_1
https://keepcoding.io/blog/estructura-basica-de-un-proyecto-react/,Estructura básica de un proyecto React_1
https://keyframes.app/,Keyframes.app_1
https://killedbygoogle.com/,Google Graveyard - Killed by Google_1
https://kind.sigs.k8s.io/,kind_1
https://kubeagency.es/,Agencia de Marketing Digital | Posicionamiento SEO SEM | Kube Agency_1
https://kubernetes.io/docs/reference/kubectl/,Command line tool (kubectl) | Kubernetes_1
https://kubernetes.io/docs/tasks/access-application-cluster/web-ui-dashboard/,Deploy and Access the Kubernetes Dashboard | Kubernetes_1
https://kubernetes.io/es/docs/concepts/overview/working-with-objects/kubernetes-objects/,Entender los Objetos de Kubernetes | Kubernetes_1
https://kubernetes.io/es/docs/tasks/tools/,Instalar herramientas | Kubernetes_1
https://kubernetes.io/es/docs/tasks/tools/_print/,Instalar herramientas | Kubernetes_1
https://labelyourdata.com/articles/blockchain-and-machine-learning,Machine Learning and Blockchain: Reviving Data-Driven Interactions | Label Your Data_1
https://labs.play-with-docker.com/?stack=https://raw.githubusercontent.com/docker-library/docs/9efeec18b6b2ed232cf0fbd3914b6211e16e242c/postgres/stack.yml,Play with Docker_1
https://landscape.hyperledger.org/card-mode?zoom=150,Hyperledger Landscape_1
https://laradock.io/docs/usage/,Usage | Laradock_1
https://laradock.io/docs/usage/,Usage | Laradock_2
https://laravel.com/,Laravel - The PHP Framework For Web Artisans_1
https://layerzero.network/,Home | LayerZero_1
https://learnbybuilding.ai/tutorial/creating-a-mcp-server-to-run-a-crm/,Learn how to create an MCP server by building a CRM_1
https://learngitbranching.js.org/?locale=es_ES,Learn Git Branching_1
https://learnnear.club/near-bos/,El sistema operativo Blockchain del protocolo NEAR - Aprenda NEAR Club_1
https://learntutorials.net/es/node-js/topic/483/aplicaciones-web-con-express,Node.js => Aplicaciones Web Con Express_1
https://learnweb3.io/,LearnWeb3 DAO | Become a Web3 Developer for Free_1
https://learnxinyminutes.com/docs/angularjs/,Learn X in Y Minutes: Scenic Programming Language Tours_1
https://leetcode.com/explore/,Explore - LeetCode_1
https://levelup.gitconnected.com/30-mcp-ideas-with-complete-source-code-2e1406495b8d,30+ MCP Ideas with Complete Source Code | by Anmol Baranwal | Level Up Coding_1
https://libreriasjs.com/,▷ Librerías javascript para desarrollo de aplicaciones web - libreriasjs_1
https://libreriasjs.com/libreria-javascript-crear-y-leer-qrs-qrcode-y-jsqr/,▷ Crear y leer QRs con JavaScript QrCode y JsQR - libreriasjs_1
https://libreriasjs.com/libreria-javascript-presentaciones-revealjs/,▷ Crear presentaciones con JavaScript y RevealJs - libreriasjs_1
https://libreriasjs.com/preparar-entorno-nodejs-actualizado/,▷ Preparar un entorno NodeJs actualizado para 2023 - libreriasjs_1
https://linea.build/?gclid=Cj0KCQjwmvSoBhDOARIsAK6aV7gXxS4IO6WPt5NsCZBLBxLlZSR99e0fIvCcGGtbZEdB60bc6z7Dwf0aAlgpEALw_wcB,Linea_1
https://localwp.com/,Local - Local WordPress development made simple_1
https://looka.com/onboarding,Free Logo Maker - Get Custom Logo Designs in Minutes | Looka_1
https://lovable.dev/,Lovable_1
https://lu.ma/fkr85zi7,Chainlink Bootcamp 2024 (Español) · Luma_1
https://lu.ma/fkr85zi7?tk=Ruw6GH,Chainlink Bootcamp 2024 (Español) · Luma_1
https://lu.ma/qoqfl19p?_hsenc=p2ANqtz-8HX-yXp68N9sCZjaeoyvebN0gr7kgI3PpwFeSPE4JOQCO655lUrXy9sJ8VxZ52HHYKUKsBjtKnPUMXhuO-QqlqHQJI6Q&_hsmi=288665921&utm_campaign=2024%20Developer%20Bootcamp&utm_content=288665921&utm_medium=email&utm_source=hs_email,Chainlink Bootcamp 2024 (English) · Luma_1
https://lucid.app/documents,Documentos_1
https://lucid.app/documents/,Documentos_1
https://m365.cloud.microsoft/?auth=1,Inicio | Microsoft 365 Copilot_1
https://mail.google.com/mail/u/0/,Recibidos (174) - kikobonometti@gmail.com - Gmail_1
https://mail.google.com/mail/u/0/,kikkocrypto21_2
https://mail.google.com/mail/u/0/,React. Mongo fastapi - kikkocrypto21@gmail.com - Gmail_3
https://mail.google.com/mail/u/1/,kikkob65
https://manpages.ubuntu.com/manpages/jammy/en/man1/top.1.html,Ubuntu Manpage: top - display Linux processes_1
https://manporn.xxx/videos/3386300/or-any-other-such-wordscumshot-close-up-featuring-model-lydian-grey-in-speedo/?utm_source=awngmt&utm_medium=inc&utm_campaign=mpxxx02,Lydian Grey`s Big Cock Masturbation Solo: Huge Cumshot Close-Up - manporn.xxx
https://manus.im/,Manus_1
https://mapify.so/es,Mapify: Resumen de Mapa Mental con IA_1
https://mapify.so/es/app/new,"Mapify:  mapa mental con IA, anteriormente Chatmind_1"
https://marketplace.visualstudio.com/items?itemName=elinv.generador-snippet,generador_snippet - Visual Studio Marketplace_1
